Graph:
uk.ac.bris.cs.scotlandyard.model.a@3e179c90 -> uk.ac.bris.cs.scotlandyard.model.a@44cca3df [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3e179c90 -> uk.ac.bris.cs.scotlandyard.model.a@d318976 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@2c420154 -> uk.ac.bris.cs.scotlandyard.model.a@4aa00b71 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@2c420154 -> uk.ac.bris.cs.scotlandyard.model.a@4ab8f59a [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@2c420154 -> uk.ac.bris.cs.scotlandyard.model.a@32e2fed1 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@4ab8f59a -> uk.ac.bris.cs.scotlandyard.model.a@1c2277d6 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4ab8f59a -> uk.ac.bris.cs.scotlandyard.model.a@212dcd53 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4ab8f59a -> uk.ac.bris.cs.scotlandyard.model.a@11bb55ed [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4ab8f59a -> uk.ac.bris.cs.scotlandyard.model.a@20d69a39 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4ab8f59a -> uk.ac.bris.cs.scotlandyard.model.a@5e3345dc [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4aa00b71 -> uk.ac.bris.cs.scotlandyard.model.a@4a35d1e6 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4aa00b71 -> uk.ac.bris.cs.scotlandyard.model.a@e6c6852 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4aa00b71 -> uk.ac.bris.cs.scotlandyard.model.a@84a052 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4aa00b71 -> uk.ac.bris.cs.scotlandyard.model.a@5fa1238f [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4aa00b71 -> uk.ac.bris.cs.scotlandyard.model.a@45b35934 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@32e2fed1 -> uk.ac.bris.cs.scotlandyard.model.a@731f0f3f [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@32e2fed1 -> uk.ac.bris.cs.scotlandyard.model.a@25f4f788 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@32e2fed1 -> uk.ac.bris.cs.scotlandyard.model.a@c58191 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@32e2fed1 -> uk.ac.bris.cs.scotlandyard.model.a@56bca38a [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@32e2fed1 -> uk.ac.bris.cs.scotlandyard.model.a@3356c2f0 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@383b4552 -> uk.ac.bris.cs.scotlandyard.model.a@5ccab2a0 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@383b4552 -> uk.ac.bris.cs.scotlandyard.model.a@43d16d9f [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@383b4552 -> uk.ac.bris.cs.scotlandyard.model.a@3a71ad6a [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@3a71ad6a -> uk.ac.bris.cs.scotlandyard.model.a@16147abc [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@3a71ad6a -> uk.ac.bris.cs.scotlandyard.model.a@7343aeb9 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@3a71ad6a -> uk.ac.bris.cs.scotlandyard.model.a@fc2ff35 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@16147abc -> uk.ac.bris.cs.scotlandyard.model.a@63648ccd [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@16147abc -> uk.ac.bris.cs.scotlandyard.model.a@7123bd21 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@16147abc -> uk.ac.bris.cs.scotlandyard.model.a@13507bcc [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@16147abc -> uk.ac.bris.cs.scotlandyard.model.a@460e5492 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@16147abc -> uk.ac.bris.cs.scotlandyard.model.a@737a0775 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@fc2ff35 -> uk.ac.bris.cs.scotlandyard.model.a@4758fb89 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@fc2ff35 -> uk.ac.bris.cs.scotlandyard.model.a@183e792a [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@fc2ff35 -> uk.ac.bris.cs.scotlandyard.model.a@185f63b1 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@fc2ff35 -> uk.ac.bris.cs.scotlandyard.model.a@3b5c909b [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@fc2ff35 -> uk.ac.bris.cs.scotlandyard.model.a@5f7b9c04 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@7343aeb9 -> uk.ac.bris.cs.scotlandyard.model.a@516afbbb [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@7343aeb9 -> uk.ac.bris.cs.scotlandyard.model.a@705b8769 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@7343aeb9 -> uk.ac.bris.cs.scotlandyard.model.a@705fae58 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@7343aeb9 -> uk.ac.bris.cs.scotlandyard.model.a@137e0909 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@7343aeb9 -> uk.ac.bris.cs.scotlandyard.model.a@7d265bb9 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@5ccab2a0 -> uk.ac.bris.cs.scotlandyard.model.a@3f1fde71 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@5ccab2a0 -> uk.ac.bris.cs.scotlandyard.model.a@340effe4 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@5ccab2a0 -> uk.ac.bris.cs.scotlandyard.model.a@4532ef50 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@3f1fde71 -> uk.ac.bris.cs.scotlandyard.model.a@7fccc8e4 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3f1fde71 -> uk.ac.bris.cs.scotlandyard.model.a@70abb1b8 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3f1fde71 -> uk.ac.bris.cs.scotlandyard.model.a@3ee16d3a [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3f1fde71 -> uk.ac.bris.cs.scotlandyard.model.a@13ea3d2f [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3f1fde71 -> uk.ac.bris.cs.scotlandyard.model.a@761a2b35 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@340effe4 -> uk.ac.bris.cs.scotlandyard.model.a@505444c5 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@340effe4 -> uk.ac.bris.cs.scotlandyard.model.a@5ae0ff33 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@340effe4 -> uk.ac.bris.cs.scotlandyard.model.a@18a1ba4d [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@340effe4 -> uk.ac.bris.cs.scotlandyard.model.a@2d1c8a69 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@340effe4 -> uk.ac.bris.cs.scotlandyard.model.a@19d2da54 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4532ef50 -> uk.ac.bris.cs.scotlandyard.model.a@1779e082 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4532ef50 -> uk.ac.bris.cs.scotlandyard.model.a@187699a2 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4532ef50 -> uk.ac.bris.cs.scotlandyard.model.a@65f9fcc4 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4532ef50 -> uk.ac.bris.cs.scotlandyard.model.a@3763c744 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4532ef50 -> uk.ac.bris.cs.scotlandyard.model.a@1b74f383 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@43d16d9f -> uk.ac.bris.cs.scotlandyard.model.a@64b9fa15 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@43d16d9f -> uk.ac.bris.cs.scotlandyard.model.a@69e4a6fd [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@43d16d9f -> uk.ac.bris.cs.scotlandyard.model.a@71085dce [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@69e4a6fd -> uk.ac.bris.cs.scotlandyard.model.a@7c401e18 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@69e4a6fd -> uk.ac.bris.cs.scotlandyard.model.a@187597dd [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@69e4a6fd -> uk.ac.bris.cs.scotlandyard.model.a@78aab2af [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@69e4a6fd -> uk.ac.bris.cs.scotlandyard.model.a@40941562 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@69e4a6fd -> uk.ac.bris.cs.scotlandyard.model.a@3435399a [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@64b9fa15 -> uk.ac.bris.cs.scotlandyard.model.a@54cf1cbf [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@64b9fa15 -> uk.ac.bris.cs.scotlandyard.model.a@5d8e9824 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@64b9fa15 -> uk.ac.bris.cs.scotlandyard.model.a@795de6f1 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@64b9fa15 -> uk.ac.bris.cs.scotlandyard.model.a@60b0b284 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@64b9fa15 -> uk.ac.bris.cs.scotlandyard.model.a@4b7285d5 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@71085dce -> uk.ac.bris.cs.scotlandyard.model.a@14c9f5f9 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@71085dce -> uk.ac.bris.cs.scotlandyard.model.a@62ac787d [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@71085dce -> uk.ac.bris.cs.scotlandyard.model.a@4bca8698 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@71085dce -> uk.ac.bris.cs.scotlandyard.model.a@51f9bfcb [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@71085dce -> uk.ac.bris.cs.scotlandyard.model.a@ac4fe30 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@152557b6 -> uk.ac.bris.cs.scotlandyard.model.a@144bbaff [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@152557b6 -> uk.ac.bris.cs.scotlandyard.model.a@b50b656 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@152557b6 -> uk.ac.bris.cs.scotlandyard.model.a@4cab6d5 [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@144bbaff -> uk.ac.bris.cs.scotlandyard.model.a@5ddeebd7 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@144bbaff -> uk.ac.bris.cs.scotlandyard.model.a@850485a [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@144bbaff -> uk.ac.bris.cs.scotlandyard.model.a@4c2e35d5 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@850485a -> uk.ac.bris.cs.scotlandyard.model.a@1aef69f6 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@850485a -> uk.ac.bris.cs.scotlandyard.model.a@59a224a3 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@850485a -> uk.ac.bris.cs.scotlandyard.model.a@53baa416 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@850485a -> uk.ac.bris.cs.scotlandyard.model.a@3c9f956b [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@850485a -> uk.ac.bris.cs.scotlandyard.model.a@25c8121e [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@5ddeebd7 -> uk.ac.bris.cs.scotlandyard.model.a@5bc27e6e [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@5ddeebd7 -> uk.ac.bris.cs.scotlandyard.model.a@130dce89 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@5ddeebd7 -> uk.ac.bris.cs.scotlandyard.model.a@312adcff [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@5ddeebd7 -> uk.ac.bris.cs.scotlandyard.model.a@7953fcb5 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@5ddeebd7 -> uk.ac.bris.cs.scotlandyard.model.a@53f9354e [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4c2e35d5 -> uk.ac.bris.cs.scotlandyard.model.a@6aa02a00 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4c2e35d5 -> uk.ac.bris.cs.scotlandyard.model.a@30b7c276 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4c2e35d5 -> uk.ac.bris.cs.scotlandyard.model.a@56673a5b [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4c2e35d5 -> uk.ac.bris.cs.scotlandyard.model.a@579d3dbb [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4c2e35d5 -> uk.ac.bris.cs.scotlandyard.model.a@5fa60ed [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@b50b656 -> uk.ac.bris.cs.scotlandyard.model.a@359e2262 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@b50b656 -> uk.ac.bris.cs.scotlandyard.model.a@4b58d850 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@b50b656 -> uk.ac.bris.cs.scotlandyard.model.a@3c6feb7d [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@359e2262 -> uk.ac.bris.cs.scotlandyard.model.a@8ae10ce [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@359e2262 -> uk.ac.bris.cs.scotlandyard.model.a@420b5a03 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@359e2262 -> uk.ac.bris.cs.scotlandyard.model.a@6c2e58b [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@359e2262 -> uk.ac.bris.cs.scotlandyard.model.a@5e85eefb [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@359e2262 -> uk.ac.bris.cs.scotlandyard.model.a@3388968f [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4b58d850 -> uk.ac.bris.cs.scotlandyard.model.a@38b80e98 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4b58d850 -> uk.ac.bris.cs.scotlandyard.model.a@5e69d478 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4b58d850 -> uk.ac.bris.cs.scotlandyard.model.a@5aa7920d [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4b58d850 -> uk.ac.bris.cs.scotlandyard.model.a@352fda35 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4b58d850 -> uk.ac.bris.cs.scotlandyard.model.a@42641018 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3c6feb7d -> uk.ac.bris.cs.scotlandyard.model.a@5cc39703 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3c6feb7d -> uk.ac.bris.cs.scotlandyard.model.a@fee7c0a [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3c6feb7d -> uk.ac.bris.cs.scotlandyard.model.a@78b89be4 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3c6feb7d -> uk.ac.bris.cs.scotlandyard.model.a@775a70b7 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3c6feb7d -> uk.ac.bris.cs.scotlandyard.model.a@1f34a39b [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4cab6d5 -> uk.ac.bris.cs.scotlandyard.model.a@3e58e5ac [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@4cab6d5 -> uk.ac.bris.cs.scotlandyard.model.a@83ccd31 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@4cab6d5 -> uk.ac.bris.cs.scotlandyard.model.a@28c01032 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@3e58e5ac -> uk.ac.bris.cs.scotlandyard.model.a@7ee306eb [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3e58e5ac -> uk.ac.bris.cs.scotlandyard.model.a@4238d568 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3e58e5ac -> uk.ac.bris.cs.scotlandyard.model.a@1315afe4 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3e58e5ac -> uk.ac.bris.cs.scotlandyard.model.a@cabda59 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3e58e5ac -> uk.ac.bris.cs.scotlandyard.model.a@6a194daf [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@83ccd31 -> uk.ac.bris.cs.scotlandyard.model.a@5df979b9 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@83ccd31 -> uk.ac.bris.cs.scotlandyard.model.a@44971786 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@83ccd31 -> uk.ac.bris.cs.scotlandyard.model.a@2aac0f60 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@83ccd31 -> uk.ac.bris.cs.scotlandyard.model.a@3668395d [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@83ccd31 -> uk.ac.bris.cs.scotlandyard.model.a@163c6e0a [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@28c01032 -> uk.ac.bris.cs.scotlandyard.model.a@20419d18 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@28c01032 -> uk.ac.bris.cs.scotlandyard.model.a@5417098b [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@28c01032 -> uk.ac.bris.cs.scotlandyard.model.a@1e8adb66 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@28c01032 -> uk.ac.bris.cs.scotlandyard.model.a@4cf683ca [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@28c01032 -> uk.ac.bris.cs.scotlandyard.model.a@8a85dbf [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4ef30d9 -> uk.ac.bris.cs.scotlandyard.model.a@4ee0d05e [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@4ef30d9 -> uk.ac.bris.cs.scotlandyard.model.a@75c0a6b2 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@4ef30d9 -> uk.ac.bris.cs.scotlandyard.model.a@f38872f [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@4ee0d05e -> uk.ac.bris.cs.scotlandyard.model.a@351d854d [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@4ee0d05e -> uk.ac.bris.cs.scotlandyard.model.a@62e52dc7 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@4ee0d05e -> uk.ac.bris.cs.scotlandyard.model.a@3dd5b603 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@62e52dc7 -> uk.ac.bris.cs.scotlandyard.model.a@67e198fd [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@62e52dc7 -> uk.ac.bris.cs.scotlandyard.model.a@2fcbd67f [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@62e52dc7 -> uk.ac.bris.cs.scotlandyard.model.a@5698ea5d [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@62e52dc7 -> uk.ac.bris.cs.scotlandyard.model.a@1af50a82 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@62e52dc7 -> uk.ac.bris.cs.scotlandyard.model.a@648b4d54 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3dd5b603 -> uk.ac.bris.cs.scotlandyard.model.a@7283e2ca [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3dd5b603 -> uk.ac.bris.cs.scotlandyard.model.a@4cdce7e8 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3dd5b603 -> uk.ac.bris.cs.scotlandyard.model.a@5865a939 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3dd5b603 -> uk.ac.bris.cs.scotlandyard.model.a@63d834c5 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3dd5b603 -> uk.ac.bris.cs.scotlandyard.model.a@732df313 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@351d854d -> uk.ac.bris.cs.scotlandyard.model.a@7eb17192 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@351d854d -> uk.ac.bris.cs.scotlandyard.model.a@27dfb4e4 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@351d854d -> uk.ac.bris.cs.scotlandyard.model.a@17c1f137 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@351d854d -> uk.ac.bris.cs.scotlandyard.model.a@3f8fa161 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@351d854d -> uk.ac.bris.cs.scotlandyard.model.a@be82db7 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@75c0a6b2 -> uk.ac.bris.cs.scotlandyard.model.a@887479 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@75c0a6b2 -> uk.ac.bris.cs.scotlandyard.model.a@31835f09 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@75c0a6b2 -> uk.ac.bris.cs.scotlandyard.model.a@5880594b [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@887479 -> uk.ac.bris.cs.scotlandyard.model.a@18ecbe85 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@887479 -> uk.ac.bris.cs.scotlandyard.model.a@2565c3f4 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@887479 -> uk.ac.bris.cs.scotlandyard.model.a@5aaa9818 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@887479 -> uk.ac.bris.cs.scotlandyard.model.a@68696e1c [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@887479 -> uk.ac.bris.cs.scotlandyard.model.a@2b01e4d4 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@5880594b -> uk.ac.bris.cs.scotlandyard.model.a@7b3ac5c9 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@5880594b -> uk.ac.bris.cs.scotlandyard.model.a@23617212 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@5880594b -> uk.ac.bris.cs.scotlandyard.model.a@e58fa9d [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@5880594b -> uk.ac.bris.cs.scotlandyard.model.a@5448ab5e [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@5880594b -> uk.ac.bris.cs.scotlandyard.model.a@5fb9b93e [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@31835f09 -> uk.ac.bris.cs.scotlandyard.model.a@6accf056 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@31835f09 -> uk.ac.bris.cs.scotlandyard.model.a@2000103c [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@31835f09 -> uk.ac.bris.cs.scotlandyard.model.a@69c59ab3 [Value: TAXI(YELLOW@91, 56)]
